DbaseID,Region,City,Source,TreeID,Park/Street,SpCode,ScientificName,CommonName,TreeType,Age,DBH (cm),TreeHt (m),AvgCdia (m),Leaf (m2),Lat,Long
6042,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,616,-1,PIPU,Picea pungens,Blue spruce,CEL,-1,30.2,7.5,5.2,159.1,39.791,-86.148003
6043,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,617,-1,PIPU,Picea pungens,Blue spruce,CEL,-1,42.4,12.5,5.1,111.6,39.791,-86.148003
6044,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,618,-1,PIPU,Picea pungens,Blue spruce,CEL,-1,38.6,11.5,5.8,129.7,39.791,-86.148003
6045,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,619,-1,PIPU,Picea pungens,Blue spruce,CEL,-1,43.3,14,8.9,182,39.791,-86.148003
6046,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,620,-1,PIPU,Picea pungens,Blue spruce,CEL,-1,49.3,14,8,321.1,39.791,-86.148003
6047,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,621,-1,PIPU,Picea pungens,Blue spruce,CEL,-1,34.8,10.5,6.1,191.7,39.791,-86.148003
6048,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,622,-1,PIPU,Picea pungens,Blue spruce,CEL,-1,45.2,14.5,7.6,142.3,39.791,-86.148003
6049,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,623,-1,PIPU,Picea pungens,Blue spruce,CEL,-1,31.5,11.5,4.7,251.1,39.791,-86.148003
6050,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,624,-1,PIPU,Picea pungens,Blue spruce,CEL,-1,32.3,11.5,5.1,219.5,39.791,-86.148003
6051,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,625,-1,PIPU,Picea pungens,Blue spruce,CEL,-1,53.3,11.5,8.6,248.6,39.791,-86.148003
6052,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,626,-1,PIST,Pinus strobus,Eastern white pine,CEL,-1,9.4,6,3.4,412,39.791,-86.148003
6053,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,627,-1,PIST,Pinus strobus,Eastern white pine,CEL,-1,6.6,3.5,3.1,8.6,39.791,-86.148003
6054,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,628,-1,PIST,Pinus strobus,Eastern white pine,CEL,-1,6.9,4.5,2.4,31.4,39.791,-86.148003
6055,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,629,-1,PIST,Pinus strobus,Eastern white pine,CEL,-1,14.2,8,5.5,42.1,39.791,-86.148003
6056,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,630,-1,PIST,Pinus strobus,Eastern white pine,CEL,-1,8.6,5.5,2.4,27.9,39.791,-86.148003
6057,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,632,-1,PIST,Pinus strobus,Eastern white pine,CEL,-1,15.5,13,5,350.3,39.791,-86.148003
6058,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,633,-1,PIST,Pinus strobus,Eastern white pine,CEL,-1,17.5,10.5,6.9,113.3,39.791,-86.148003
6059,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,634,-1,PIST,Pinus strobus,Eastern white pine,CEL,-1,9.1,3.5,1.7,-1,39.791,-86.148003
6060,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,635,-1,PIST,Pinus strobus,Eastern white pine,CEL,-1,10.7,7.5,3.9,-1,39.791,-86.148003
6061,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,636,-1,PIST,Pinus strobus,Eastern white pine,CEL,-1,8.9,5.5,3.9,88,39.791,-86.148003
6062,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,637,-1,PIST,Pinus strobus,Eastern white pine,CEL,-1,15,8.5,6.3,143.2,39.791,-86.148003
6063,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,638,-1,PIST,Pinus strobus,Eastern white pine,CEL,-1,18.3,6,4.8,31.2,39.791,-86.148003
6064,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,639,-1,PIST,Pinus strobus,Eastern white pine,CEL,-1,26.7,12,8.8,208.9,39.791,-86.148003
6065,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,640,-1,PIST,Pinus strobus,Eastern white pine,CEL,-1,21.1,9.5,6.7,127.8,39.791,-86.148003
6066,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,641,-1,PIST,Pinus strobus,Eastern white pine,CEL,-1,29.5,13.5,6,102.4,39.791,-86.148003
6067,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,642,-1,PIST,Pinus strobus,Eastern white pine,CEL,-1,18,16,6,245.8,39.791,-86.148003
6068,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,644,-1,PIST,Pinus strobus,Eastern white pine,CEL,-1,19.1,10.5,4.5,61.9,39.791,-86.148003
6069,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,645,-1,PIST,Pinus strobus,Eastern white pine,CEL,-1,23.1,9.5,6.3,71,39.791,-86.148003
6070,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,646,-1,PIST,Pinus strobus,Eastern white pine,CEL,-1,39.4,11,9.2,221.6,39.791,-86.148003
6071,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,647,-1,PIST,Pinus strobus,Eastern white pine,CEL,-1,46,17,10.5,462.7,39.791,-86.148003
6072,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,648,-1,PIST,Pinus strobus,Eastern white pine,CEL,-1,42.2,14,8.5,182.7,39.791,-86.148003
6073,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,649,-1,PIST,Pinus strobus,Eastern white pine,CEL,-1,35.8,16.5,8.7,142.8,39.791,-86.148003
6074,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,650,-1,PIST,Pinus strobus,Eastern white pine,CEL,-1,31,13.5,7,140.3,39.791,-86.148003
6075,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,651,-1,PIST,Pinus strobus,Eastern white pine,CEL,-1,46.5,14,9.4,398.6,39.791,-86.148003
6076,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,652,-1,PIST,Pinus strobus,Eastern white pine,CEL,-1,40.1,16.5,7.8,288.6,39.791,-86.148003
6077,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,653,-1,PIST,Pinus strobus,Eastern white pine,CEL,-1,52.6,17.5,11.5,481.9,39.791,-86.148003
6078,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,654,-1,PIST,Pinus strobus,Eastern white pine,CEL,-1,57.9,14,12.4,632.8,39.791,-86.148003
6079,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,655,-1,PIST,Pinus strobus,Eastern white pine,CEL,-1,51.3,20,12.7,708,39.791,-86.148003
6080,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,656,-1,PIST,Pinus strobus,Eastern white pine,CEL,-1,53.3,17.5,11.3,469.4,39.791,-86.148003
6081,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,657,-1,PIST,Pinus strobus,Eastern white pine,CEL,-1,57.2,18,12.2,635.7,39.791,-86.148003
6082,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,658,-1,PIST,Pinus strobus,Eastern white pine,CEL,-1,52.3,26,8.2,196.1,39.791,-86.148003
6083,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,659,-1,PIST,Pinus strobus,Eastern white pine,CEL,-1,49.8,21.5,10.3,715.3,39.791,-86.148003
6084,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,660,-1,PIST,Pinus strobus,Eastern white pine,CEL,-1,66,26,15.1,748.8,39.791,-86.148003
6085,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,661,-1,PODE,Populus deltoides,Eastern cottonwood,BDL,-1,14,7,5.6,65.9,39.791,-86.148003
6086,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,662,-1,PODE,Populus deltoides,Eastern cottonwood,BDL,-1,4.6,5.5,2,6.4,39.791,-86.148003
6087,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,663,-1,PODE,Populus deltoides,Eastern cottonwood,BDL,-1,19.6,14,4.3,146.8,39.791,-86.148003
6088,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,664,-1,PODE,Populus deltoides,Eastern cottonwood,BDL,-1,8.9,8.5,2.3,18.9,39.791,-86.148003
6089,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,665,-1,PODE,Populus deltoides,Eastern cottonwood,BDL,-1,17.8,12.5,3.9,47.4,39.791,-86.148003
6090,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,666,-1,PODE,Populus deltoides,Eastern cottonwood,BDL,-1,21.8,15,2.6,-1,39.791,-86.148003
6091,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,668,-1,PODE,Populus deltoides,Eastern cottonwood,BDL,-1,22.9,20,5.1,239.3,39.791,-86.148003
6092,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,669,-1,PODE,Populus deltoides,Eastern cottonwood,BDL,-1,30,18.5,6.9,237.6,39.791,-86.148003
6093,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,670,-1,PODE,Populus deltoides,Eastern cottonwood,BDL,-1,20.3,12.5,5.1,20.1,39.791,-86.148003
6094,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,671,-1,PODE,Populus deltoides,Eastern cottonwood,BDL,-1,18.8,13.5,4.6,782.8,39.791,-86.148003
6095,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,672,-1,PODE,Populus deltoides,Eastern cottonwood,BDL,-1,24.6,19,5.3,306.6,39.791,-86.148003
6096,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,674,-1,PODE,Populus deltoides,Eastern cottonwood,BDL,-1,20.6,13.5,4.9,43,39.791,-86.148003
6097,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,675,-1,PODE,Populus deltoides,Eastern cottonwood,BDL,-1,35,15.5,10.2,274.1,39.791,-86.148003
6098,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,676,-1,PODE,Populus deltoides,Eastern cottonwood,BDL,-1,30.2,19,5.5,52.8,39.791,-86.148003
6099,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,677,-1,PODE,Populus deltoides,Eastern cottonwood,BDL,-1,34.8,23,7.6,614,39.791,-86.148003
6100,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,678,-1,PODE,Populus deltoides,Eastern cottonwood,BDL,-1,31.2,16.5,5.4,78.8,39.791,-86.148003
6101,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,679,-1,PODE,Populus deltoides,Eastern cottonwood,BDL,-1,36.1,15,6.3,153.2,39.791,-86.148003
6102,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,680,-1,PODE,Populus deltoides,Eastern cottonwood,BDL,-1,36.6,17.5,8.3,369.3,39.791,-86.148003
6103,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,681,-1,PODE,Populus deltoides,Eastern cottonwood,BDL,-1,43.4,19,10,350.9,39.791,-86.148003
6104,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,682,-1,PODE,Populus deltoides,Eastern cottonwood,BDL,-1,47,24,9.8,296.3,39.791,-86.148003
6105,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,683,-1,PODE,Populus deltoides,Eastern cottonwood,BDL,-1,46.5,11,5.4,-1,39.791,-86.148003
6106,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,684,-1,PODE,Populus deltoides,Eastern cottonwood,BDL,-1,37.8,21.5,9.4,110.8,39.791,-86.148003
6107,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,685,-1,PODE,Populus deltoides,Eastern cottonwood,BDL,-1,47,27,9.1,446.1,39.791,-86.148003
6108,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,686,-1,PODE,Populus deltoides,Eastern cottonwood,BDL,-1,63.2,25,16,893.7,39.791,-86.148003
6109,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,687,-1,PODE,Populus deltoides,Eastern cottonwood,BDL,-1,80.8,21,13.7,942.2,39.791,-86.148003
6110,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,688,-1,PODE,Populus deltoides,Eastern cottonwood,BDL,-1,65.8,23,16.6,862.8,39.791,-86.148003
6111,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,689,-1,PODE,Populus deltoides,Eastern cottonwood,BDL,-1,52.8,20.5,13.4,896.4,39.791,-86.148003
6112,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,690,-1,PODE,Populus deltoides,Eastern cottonwood,BDL,-1,55.4,12.5,11.4,523.1,39.791,-86.148003
6113,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,691,-1,PODE,Populus deltoides,Eastern cottonwood,BDL,-1,57.9,23,11.1,725.4,39.791,-86.148003
6114,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,692,-1,PODE,Populus deltoides,Eastern cottonwood,BDL,-1,67.3,30,15.4,806.9,39.791,-86.148003
6115,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,693,-1,PODE,Populus deltoides,Eastern cottonwood,BDL,-1,73.4,26,15.8,-1,39.791,-86.148003
6116,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,694,-1,PODE,Populus deltoides,Eastern cottonwood,BDL,-1,74.2,32,14.4,1267,39.791,-86.148003
6117,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,695,-1,PODE,Populus deltoides,Eastern cottonwood,BDL,-1,66,21.5,10.8,-1,39.791,-86.148003
6118,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,696,-1,PODE,Populus deltoides,Eastern cottonwood,BDL,-1,80.5,36,17.3,1084.9,39.791,-86.148003
6119,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,697,-1,PODE,Populus deltoides,Eastern cottonwood,BDL,-1,81.8,29.5,16.1,1504.4,39.791,-86.148003
6120,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,698,-1,PODE,Populus deltoides,Eastern cottonwood,BDL,-1,92.7,30,20.8,2316.8,39.791,-86.148003
6121,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,699,-1,PODE,Populus deltoides,Eastern cottonwood,BDL,-1,72.1,34,15.6,-1,39.791,-86.148003
6122,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,700,-1,PODE,Populus deltoides,Eastern cottonwood,BDL,-1,83.8,24,16.2,883.2,39.791,-86.148003
6123,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,701,-1,PODE,Populus deltoides,Eastern cottonwood,BDL,-1,79.2,36,15.8,2244.1,39.791,-86.148003
6124,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,702,-1,PODE,Populus deltoides,Eastern cottonwood,BDL,-1,88.4,22,8.3,-1,39.791,-86.148003
6125,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,703,-1,PODE,Populus deltoides,Eastern cottonwood,BDL,-1,87.6,32,18.1,762.8,39.791,-86.148003
6126,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,704,-1,PODE,Populus deltoides,Eastern cottonwood,BDL,-1,112.5,28.5,20,881.3,39.791,-86.148003
6127,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,705,-1,PODE,Populus deltoides,Eastern cottonwood,BDL,-1,119.6,29.5,18.2,1540.3,39.791,-86.148003
6128,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,706,-1,PODE,Populus deltoides,Eastern cottonwood,BDL,-1,94.2,25,15.4,778.4,39.791,-86.148003
6129,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,707,-1,PODE,Populus deltoides,Eastern cottonwood,BDL,-1,145.8,32,19.9,1889.8,39.791,-86.148003
6130,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,708,-1,PODE,Populus deltoides,Eastern cottonwood,BDL,-1,99.3,29.5,17.2,-1,39.791,-86.148003
6131,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,709,-1,PODE,Populus deltoides,Eastern cottonwood,BDL,-1,109.7,28,15.2,831.6,39.791,-86.148003
6132,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,710,-1,PODE,Populus deltoides,Eastern cottonwood,BDL,-1,113.5,23,21.2,2181.2,39.791,-86.148003
6133,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,711,-1,PODE,Populus deltoides,Eastern cottonwood,BDL,-1,99.8,28.5,21.7,1033.5,39.791,-86.148003
6134,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,712,-1,PODE,Populus deltoides,Eastern cottonwood,BDL,-1,111,30,21.3,1402.4,39.791,-86.148003
6135,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,713,-1,PODE,Populus deltoides,Eastern cottonwood,BDL,-1,100.3,22.5,21.4,1700.7,39.791,-86.148003
6136,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,714,-1,PODE,Populus deltoides,Eastern cottonwood,BDL,-1,126.7,34,26.7,1932.8,39.791,-86.148003
6137,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,715,-1,PODE,Populus deltoides,Eastern cottonwood,BDL,-1,110,27,21,1443,39.791,-86.148003
6138,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,716,-1,PODE,Populus deltoides,Eastern cottonwood,BDL,-1,111,21.5,19.8,1261.4,39.791,-86.148003
6139,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,717,-1,PODE,Populus deltoides,Eastern cottonwood,BDL,-1,142.7,31,23.5,1456.6,39.791,-86.148003
6140,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,718,-1,PODE,Populus deltoides,Eastern cottonwood,BDL,-1,112.3,28,21.6,1706.7,39.791,-86.148003
6141,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,719,-1,PODE,Populus deltoides,Eastern cottonwood,BDL,-1,114.6,31,20.9,1944.3,39.791,-86.148003
6142,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,720,-1,PODE,Populus deltoides,Eastern cottonwood,BDL,-1,126.5,32.5,21.1,1276.2,39.791,-86.148003
6143,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,722,-1,PYCA_B,Pyrus calleryana 'Bradford',Callery pear 'bradford',BDM,-1,15.2,6,5.1,50.7,39.791,-86.148003
6144,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,723,-1,PYCA_B,Pyrus calleryana 'Bradford',Callery pear 'bradford',BDM,-1,8.6,4,2.4,114.5,39.791,-86.148003
6145,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,724,-1,PYCA_B,Pyrus calleryana 'Bradford',Callery pear 'bradford',BDM,-1,11.7,5.5,3.6,15.9,39.791,-86.148003
6146,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,725,-1,PYCA_B,Pyrus calleryana 'Bradford',Callery pear 'bradford',BDM,-1,14.2,7,4.1,41,39.791,-86.148003
6147,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,726,-1,PYCA_B,Pyrus calleryana 'Bradford',Callery pear 'bradford',BDM,-1,14.7,7,4.9,81.7,39.791,-86.148003
6148,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,727,-1,PYCA_B,Pyrus calleryana 'Bradford',Callery pear 'bradford',BDM,-1,10.9,4.5,2.6,19.8,39.791,-86.148003
6149,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,728,-1,PYCA_B,Pyrus calleryana 'Bradford',Callery pear 'bradford',BDM,-1,20.1,6,5.5,75.1,39.791,-86.148003
6150,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,729,-1,PYCA_B,Pyrus calleryana 'Bradford',Callery pear 'bradford',BDM,-1,11.7,6.5,3.5,11.3,39.791,-86.148003
6151,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,730,-1,PYCA_B,Pyrus calleryana 'Bradford',Callery pear 'bradford',BDM,-1,14.7,6.5,4.8,32.9,39.791,-86.148003
6152,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,731,-1,PYCA_B,Pyrus calleryana 'Bradford',Callery pear 'bradford',BDM,-1,12.7,6.5,4.1,37.5,39.791,-86.148003
6153,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,732,-1,PYCA_B,Pyrus calleryana 'Bradford',Callery pear 'bradford',BDM,-1,11.9,6.5,3.9,32.9,39.791,-86.148003
6154,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,733,-1,PYCA_B,Pyrus calleryana 'Bradford',Callery pear 'bradford',BDM,-1,14.2,8,4.2,57.3,39.791,-86.148003
6155,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,734,-1,PYCA_B,Pyrus calleryana 'Bradford',Callery pear 'bradford',BDM,-1,13,5,3,39,39.791,-86.148003
6156,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,735,-1,PYCA_B,Pyrus calleryana 'Bradford',Callery pear 'bradford',BDM,-1,23.4,8.5,7.8,206.6,39.791,-86.148003
6157,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,736,-1,PYCA_B,Pyrus calleryana 'Bradford',Callery pear 'bradford',BDM,-1,31.2,12,9.5,570.5,39.791,-86.148003
6158,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,737,-1,PYCA_B,Pyrus calleryana 'Bradford',Callery pear 'bradford',BDM,-1,18,7,5.5,46.5,39.791,-86.148003
6159,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,738,-1,PYCA_B,Pyrus calleryana 'Bradford',Callery pear 'bradford',BDM,-1,22.9,8.5,7.4,124.9,39.791,-86.148003
6160,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,739,-1,PYCA_B,Pyrus calleryana 'Bradford',Callery pear 'bradford',BDM,-1,20.1,9,6.7,164.1,39.791,-86.148003
6161,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,740,-1,PYCA_B,Pyrus calleryana 'Bradford',Callery pear 'bradford',BDM,-1,25.4,9,7.8,268.7,39.791,-86.148003
6162,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,742,-1,PYCA_B,Pyrus calleryana 'Bradford',Callery pear 'bradford',BDM,-1,34,8.5,7.5,233.9,39.791,-86.148003
6163,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,743,-1,PYCA_B,Pyrus calleryana 'Bradford',Callery pear 'bradford',BDM,-1,29.7,11,7.5,175.9,39.791,-86.148003
6164,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,744,-1,PYCA_B,Pyrus calleryana 'Bradford',Callery pear 'bradford',BDM,-1,47,13,10,214.7,39.791,-86.148003
6165,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,745,-1,PYCA_B,Pyrus calleryana 'Bradford',Callery pear 'bradford',BDM,-1,36.3,9,7.5,133.4,39.791,-86.148003
6166,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,746,-1,PYCA_B,Pyrus calleryana 'Bradford',Callery pear 'bradford',BDM,-1,35.6,9,9.1,185.6,39.791,-86.148003
6167,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,747,-1,PYCA_B,Pyrus calleryana 'Bradford',Callery pear 'bradford',BDM,-1,41.9,11.5,11.1,212.9,39.791,-86.148003
6168,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,748,-1,PYCA_B,Pyrus calleryana 'Bradford',Callery pear 'bradford',BDM,-1,35.3,7,11.2,68.9,39.791,-86.148003
6169,LoMidW,"Indianapolis, IN",INDMasterData.xls:FinalData&SSPSPrepLeaf24,749,-1,PYCA_B,Pyrus calleryana 'Bradford',Callery pear 'bradford',BDM,-1,38.4,10,9.6,183.5,39.791,-86.148003
